gene_id,gene_name,tpm
AT2G23290,AtMYB70,24
AT2G23300,AT2G23300,2
AT2G23310,RER1C,26
AT2G23320,WRKY15,43
AT2G23340,ERF008,17
AT2G23347,MIR844A,2
AT2G23348,AT2G23348,1
AT2G23350,PAB4,56
AT2G23360,FPP7,9
AT2G23370,AT2G23370,10
AT2G23380,CLF,3
AT2G23390,AT2G23390,23
AT2G23400,AT2G23400,4
AT2G23410,DPS,13
AT2G23420,NAPRT2,6
AT2G23430,KRP1,29
AT2G23445,AT2G23445,
AT2G23450,WAKL14,24
AT2G23460,XLG1,14
AT2G23470,RUS4,2
AT2G23510,SDT,30
AT2G23520,AT2G23520,5
AT2G23530,AT2G23530,0.3
AT2G23540,AT2G23540,11
AT2G23550,ATMES6,60
AT2G23560,MES7,3
AT2G23570,MES19,1
AT2G23580,MES4,55
AT2G23590,MES8,42
AT2G23600,ACL,27
AT2G23610,MES3,21
AT2G23620,MES1,6
AT2G23640,RTNLB13,363
AT2G23660,LBD10,0.1
AT2G23672,AT2G23672,0.2
AT2G23680,AT2G23680,0.7
AT2G23690,AT2G23690,1
AT2G23700,AT2G23700,2
AT2G23740,SUVR5,6
AT2G23755,AT2G23755,1
AT2G23760,BLH4,12
AT2G23770,LYK4,0.5
AT2G23780,AT2G23780,28
AT2G23790,AT2G23790,236
AT2G23800,GGPPS2,12
AT2G23810,TET8,267
AT2G23820,AT2G23820,15
AT2G23830,PVA31,0.1
AT2G23834,AT2G23834,0.2
AT2G23840,AT2G23840,15
AT2G23890,AT2G23890,6
AT2G23900,AT2G23900,0.1
AT2G23910,AT2G23910,16
AT2G23930,SNRNP-G,45
AT2G23940,AT2G23940,20
AT2G23945,AT2G23945,0.2
AT2G23950,AT2G23950,5
AT2G23960,GGP4,
AT2G23970,GGP5,0.4
AT2G23980,ATCNGC6,18
AT2G23985,AT2G23985,0.9
AT2G23990,ENODL11,0.1
AT2G24010,scpl23,0.2
AT2G24020,STIC2,46
AT2G24030,AT2G24030,0.6
AT2G24040,AT2G24040,16
AT2G24050,EIF(ISO)4G2,16
AT2G24060,IF3-2,11
AT2G24070,QWRF4,0.5
AT2G24090,RPL35,41
AT2G24100,AT2G24100,15
AT2G24103,MIR831A,
AT2G24120,RPOT3,5
AT2G24130,AT2G24130,
AT2G24140,AT2G24140,0.6
AT2G24150,HHP3,8
AT2G24170,TMN10,9
AT2G24180,CYP71B6,28
AT2G24190,AT2G24190,3
AT2G24195,AT2G24195,0.2
AT2G24200,LAP1,105
AT2G24205,AT2G24205,
AT2G24210,TPS10,0.3
AT2G24220,ATPUP5,5
AT2G24230,AT2G24230,8
AT2G24240,AT2G24240,9
AT2G24250,AT2G24250,2
AT2G24255,AT2G24255,0.1
AT2G24260,BHLH66,21
AT2G24270,ALDH11A3,83
AT2G24280,AT2G24280,8
AT2G24285,AT2G24285,0.2
AT2G24290,AT2G24290,7
AT2G24300,AT2G24300,1
AT2G24320,AT2G24320,
AT2G24330,AT2G24330,10
AT2G24340,AT2G24340,0.2
AT2G24350,AT2G24350,0.9
AT2G24360,STY13,69
AT2G24370,AT2G24370,0.3
AT2G24390,AIG2LD,5
AT2G24395,AT2G24395,7
AT2G24400,AT2G24400,0.3
AT2G24420,AT2G24420,49
AT2G24430,ANAC038,25
AT2G24440,AT2G24440,5
AT2G24460,AT2G24460,0.2
AT2G24490,RPA2A,0.7
AT2G24500,REIL2,23
AT2G24510,AT2G24510,
AT2G24520,AHA5,4
AT2G24530,AT2G24530,4
AT2G24535,AT2G24535,0.7
AT2G24545,AT2G24545,0.1
AT2G24550,AT2G24550,33
AT2G24560,AT2G24560,
AT2G24570,WRKY17,6
AT2G24580,AT2G24580,21
AT2G24590,RSZ22A,27
AT2G24592,AT2G24592,31
AT2G24600,AT2G24600,2
AT2G24610,ATCNGC14,2
AT2G24630,CSLC8,1
AT2G24640,UBP19,5
AT2G24645,AT2G24645,0.9
AT2G24650,REM13,8
AT2G24680,AT2G24680,0.2
AT2G24681,REM11,0.1
AT2G24683,AT2G24683,
AT2G24690,AT2G24690,7
AT2G24692,AT2G24692,0.4
AT2G24693,AT2G24693,0.3
AT2G24696,AT2G24696,
AT2G24700,REM10,0.7
AT2G24735,AT2G24735,0.5
AT2G24740,SUVH8,0.8
AT2G24755,AT2G24755,3
AT2G24762,GDU4,14
AT2G24765,ARF3,43
AT2G24780,AT2G24780,
AT2G24790,COL3,56
AT2G24800,PER18,5
AT2G24810,AT2G24810,0.1
AT2G24820,TIC55,31
AT2G24830,AT2G24830,9
AT2G24840,AGL61,
AT2G24850,TAT3,0.1
AT2G24860,AT2G24860,17
AT2G24870,AT2G24870,1
AT2G24880,AT2G24880,
AT2G24940,MP3,313
AT2G24945,AT2G24945,3
AT2G24950,AT2G24950,
AT2G24960,AT2G24960,2
AT2G24970,AT2G24970,0.5
AT2G24990,AT2G24990,11
AT2G25000,WRKY60,3
AT2G25010,MAIL1,12
AT2G25011,MIR836A,
AT2G25050,AT2G25050,4
AT2G25055,AT2G25055,1
AT2G25060,ENODL14,12
AT2G25070,PPC4-2,32
AT2G25080,GPX1,63
AT2G25090,CIPK16,4
AT2G25095,MIR156A,106
AT2G25100,AT2G25100,9
AT2G25110,SDF2,46
AT2G25120,AT2G25120,
AT2G25130,AT2G25130,6
AT2G25140,CLPB4,12
AT2G25150,SCT,
AT2G25169,AT2G25169,
AT2G25170,PKL,20
AT2G25171,MIR862A,
AT2G25180,ARR12,9
AT2G25185,AT2G25185,0.1
AT2G25190,AT2G25190,19
AT2G25200,AT2G25200,4
AT2G25210,AT2G25210,168
AT2G25220,AT2G25220,2
AT2G25230,MYB100,0.1
AT2G25240,AT2G25240,0.1
AT2G25250,AT2G25250,24
AT2G25260,HPAT2,0.2
AT2G25270,AT2G25270,3
AT2G25280,AT2G25280,33
AT2G25290,Phox1,6
AT2G25295,LCR81,
AT2G25297,AT2G25297,0.3
AT2G25300,HPGT3,4
AT2G25305,AT2G25305,
AT2G25310,AT2G25310,27
AT2G25312,AT2G25312,
AT2G25320,AT2G25320,7
AT2G25330,AT2G25330,1
AT2G25340,VAMP712,25
AT2G25350,AT2G25350,8
AT2G25355,AT2G25355,5
AT2G25370,AT2G25370,
AT2G25400,AT2G25400,1
AT2G25420,AT2G25420,4
AT2G25430,AT2G25430,33
AT2G25440,AtRLP20,0.4
AT2G25450,GSL-OH,1138
AT2G25460,AT2G25460,6
AT2G25470,AtRLP21,
AT2G25480,AT2G25480,5
AT2G25482,AT2G25482,
AT2G25490,EBF1,31
AT2G25500,AT2G25500,
AT2G25510,AT2G25510,12
AT2G25520,AT2G25520,128
AT2G25530,AT2G25530,4
AT2G25540,CESA10,38
AT2G25560,AT2G25560,7
AT2G25565,AT2G25565,
AT2G25570,AT2G25570,10
AT2G25580,PCMP-H75,4
AT2G25590,AT2G25590,26
AT2G25600,AKT6,0.9
AT2G25605,AT2G25605,13
AT2G25610,AT2G25610,37
AT2G25620,AtDBP1,16
AT2G25625,AT2G25625,47
AT2G25630,BGLU14,0.1
AT2G25640,AT2G25640,3
AT2G25650,GPL1,12
AT2G25660,emb2410,8
AT2G25670,AT2G25670,66
AT2G25680,MOT1,9
AT2G25685,SCRL17,0.1
AT2G25690,FLZ11,11
AT2G25700,ASK3,0.2
AT2G25710,HCS1,8
AT2G25720,AT2G25720,20
AT2G25730,AT2G25730,10
AT2G25735,AT2G25735,4
AT2G25737,AT2G25737,17
AT2G25740,AT2G25740,11
AT2G25760,AT2G25760,34
AT2G25770,AT2G25770,68
AT2G25780,AT2G25780,0.9
AT2G25790,AT2G25790,3
AT2G25800,AT2G25800,12
AT2G25810,TIP4-1,0.1
AT2G25820,ERF042,
AT2G25830,AT2G25830,6
AT2G25840,OVA4,8
AT2G25850,PAPS2,9
AT2G25870,YBEY,18
AT2G25880,AtAUR2,4
AT2G25900,ATCTH,33
AT2G25910,AT2G25910,55
AT2G25920,AT2G25920,16
AT2G25930,ELF3,25
AT2G25940,ALPHA-VPE,83
AT2G25950,AT2G25950,38
AT2G25964,AT2G25964,35
AT2G25970,AT2G25970,44
AT2G25980,JAL20,4
AT2G26000,BRIZ2,7
AT2G26010,PDF1.3,1
AT2G26020,PDF1.2B,0.4
AT2G26030,AT2G26030,14
AT2G26040,PYL2,2
AT2G26050,AT2G26050,
AT2G26060,CIA1,30
AT2G26070,RTE1,24
AT2G26080,GLDP2,33
AT2G26100,B3GALT12,12
AT2G26110,AT2G26110,13
AT2G26120,AT2G26120,0.1
AT2G26140,FTSH4,57
AT2G26150,HSFA2,20
AT2G26170,CYP711A1,2
AT2G26180,IQD6,1
AT2G26190,IQM4,9
AT2G26200,AT2G26200,9
AT2G26210,AT2G26210,24
AT2G26211,MIR825A,2
AT2G26230,AT2G26230,34
AT2G26240,FAX7,22
AT2G26250,FDH,93
AT2G26260,3BETAHSD/D2,4
AT2G26270,AT2G26270,2
AT2G26280,CID7,30
AT2G26290,PBL12,1
AT2G26300,GPA1,25
AT2G26310,FAP2,12
AT2G26320,AGL33,
AT2G26330,ERECTA,19
AT2G26340,AT2G26340,22
AT2G26350,PEX10,10
AT2G26355,AT2G26355,120
AT2G26360,AT2G26360,0.7
AT2G26370,AT2G26370,
AT2G26390,AT2G26390,
AT2G26400,ARD,0.3
AT2G26410,Iqd4,0.1
AT2G26420,PIP5K3,
AT2G26430,CYCL1-1,35
AT2G26440,PME12,13
AT2G26450,PME13,0.3
AT2G26460,SMU2,17
AT2G26470,AT2G26470,9
AT2G26480,UGT76D1,0.8
AT2G26490,JGB,
AT2G26500,AT2G26500,249
AT2G26510,NAT3,16
AT2G26515,AT2G26515,3
AT2G26520,AT2G26520,0.3
AT2G26530,AR781,22
AT2G26540,UROS,20
AT2G26550,HO2,6
AT2G26560,PLP2,10
AT2G26570,WEB1,17
AT2G26580,YAB5,5
AT2G26590,RPN13,16
AT2G26600,AT2G26600,11
AT2G26640,KCS11,11
AT2G26650,AKT1,4
AT2G26660,SPX2,19
AT2G26670,HO1,117
AT2G26680,AT2G26680,10
AT2G26690,NPF6.2,29
AT2G26692,AT2G26692,2
AT2G26695,AT2G26695,
AT2G26700,PID2,2
AT2G26710,CYP734A1,1
AT2G26720,AT2G26720,0.1
AT2G26730,AT2G26730,3
AT2G26740,ATSEH,238
AT2G26750,AT2G26750,0.2
AT2G26760,CYCB1-4,1
AT2G26770,SCAB1,14
AT2G26780,AT2G26780,8
AT2G26790,AT2G26790,0.7
AT2G26800,HMGCL,20
AT2G26810,AT2G26810,4
AT2G26820,ATPP2-A3,
AT2G26830,EMB1187,9
AT2G26840,AT2G26840,4
AT2G26850,AT2G26850,
AT2G26860,AT2G26860,5
AT2G26865,AT2G26865,
AT2G26870,NPC2,2
AT2G26890,GRV2,10
AT2G26900,BASS2,36
AT2G26910,ABCG32,9
AT2G26920,AT2G26920,20
AT2G26930,ISPE,10
AT2G26940,AT2G26940,
AT2G26950,MYB104,
AT2G26960,AtMYB81,0.1
AT2G26970,AT2G26970,9
AT2G26975,COPT6,16
AT2G26980,CIPK3,29
AT2G26990,CSN2,31
AT2G27000,CYP705A8,0.2
AT2G27010,CYP705A9,0.2
AT2G27020,PAG1,69
AT2G27030,CAM5,52
AT2G27035,ENODL20,
AT2G27040,AGO4,66
AT2G27050,EIL1,14
AT2G27060,AT2G27060,3
AT2G27070,ARR13,0.5
AT2G27080,NHL13,24
AT2G27090,AT2G27090,14
AT2G27100,SE,32
AT2G27110,FRS3,8
AT2G27120,POL2B,
AT2G27130,XYP11,8
AT2G27140,AT2G27140,0.4
AT2G27150,AAO3,12
AT2G27170,SMC3,13
AT2G27180,AT2G27180,1
AT2G27190,PAP12,13
AT2G27200,LSG1-1,11
AT2G27210,BSL3,13
AT2G27220,BLH5,1
AT2G27229,AT2G27229,
AT2G27230,LHW,11
AT2G27240,ALMT7,10
AT2G27250,CLV3,0.3
AT2G27260,AT2G27260,23
AT2G27270,AT2G27270,0.2
AT2G27280,AT2G27280,0.2
AT2G27285,AT2G27285,23
AT2G27290,AT2G27290,54
AT2G27300,NTL8,0.5
AT2G27310,AT2G27310,19
AT2G27313,AT2G27313,0.9
AT2G27315,AT2G27315,
AT2G27320,AT2G27320,
AT2G27330,AT2G27330,15
AT2G27340,AT2G27340,6
AT2G27350,AT2G27350,30
AT2G27360,AT2G27360,12
AT2G27370,CASP3,10
AT2G27380,EPR1,3837
AT2G27385,AT2G27385,9
AT2G27389,AT2G27389,8
AT2G27400,TAS1A,11
AT2G27402,AT2G27402,0.4
AT2G27420,AT2G27420,
AT2G27430,AT2G27430,0.3
AT2G27450,CPA,22
AT2G27460,AT2G27460,7
AT2G27470,NF-YB11,21
AT2G27480,CML48,8
AT2G27490,COAE,14
AT2G27500,AT2G27500,28
AT2G27505,AT2G27505,0.6
AT2G27510,FD3,145
AT2G27520,AT2G27520,1
AT2G27530,RPL10AB,199
AT2G27535,AT2G27535,0.3
AT2G27550,CEN,
AT2G27570,SOT4,5
AT2G27580,SAP3,35
AT2G27590,AT2G27590,3
AT2G27600,SKD1,49
AT2G27610,PCMP-H60,0.8
AT2G27630,AT2G27630,0.1
AT2G27660,AT2G27660,0.1
AT2G27670,AT2G27670,0.2
AT2G27680,AT2G27680,55
AT2G27690,CYP94C1,7
AT2G27700,AT2G27700,0.4
AT2G27710,RPP2B,207
AT2G27720,AT2G27720,170
AT2G27730,AT2G27730,72
AT2G27740,AT2G27740,0.2
AT2G27760,IPT2,7
AT2G27770,AT2G27770,0.9
AT2G27775,AT2G27775,5
AT2G27780,AT2G27780,0.1
AT2G27790,AT2G27790,5
AT2G27800,AT2G27800,3
AT2G27810,ATNAT12,11
AT2G27820,ADT3,13
AT2G27830,AT2G27830,38
AT2G27840,HDT4,10
AT2G27860,AXS1,138
AT2G27880,AGO5,5
AT2G27900,AT2G27900,14
AT2G27920,SCPL51,6
AT2G27930,AT2G27930,0.2
AT2G27940,ATL57,77
AT2G27950,AT2G27950,15
AT2G27960,CKS1,22
AT2G27970,CKS2,8
AT2G27980,AT2G27980,8
AT2G27990,BLH8,3
AT2G28000,CPN60A1,41
AT2G28010,AT2G28010,
AT2G28040,AT2G28040,0.2
AT2G28050,AT2G28050,1
AT2G28056,MIR172A,
AT2G28060,KINB3,10
AT2G28070,ABCG3,5
AT2G28080,UGT86A2,7
AT2G28085,AT2G28085,0.9
AT2G28090,HIPP01,
AT2G28100,FUC1,4
AT2G28105,AT2G28105,0.5
AT2G28110,IRX7,19
AT2G28120,AT2G28120,29
AT2G28130,AT2G28130,25
AT2G28140,AT2G28140,0.1
AT2G28150,AT2G28150,2
AT2G28160,FIT,0.1
AT2G28180,CHX8,
AT2G28190,CSD2,202
AT2G28200,ZAT5,22
AT2G28210,ATACA2,
AT2G28225,AT2G28225,
AT2G28230,MED20A,25
AT2G28240,AT2G28240,6
AT2G28250,NCRK,2
AT2G28260,CNGC15,1
AT2G28290,SYD,12
AT2G28305,LOG1,18
AT2G28310,AT2G28310,11
AT2G28315,UXT1,5
AT2G28320,AT2G28320,12
AT2G28330,SMR11,5
AT2G28340,GATA13,
AT2G28350,ARF10,10
AT2G28360,AT2G28360,6
AT2G28370,AT2G28370,39
AT2G28380,DRB2,24
AT2G28390,MON1,17
AT2G28400,AT2G28400,44
AT2G28405,LCR32,
AT2G28410,AT2G28410,1
AT2G28420,AT2G28420,96
AT2G28426,AT2G28426,3
AT2G28430,AT2G28430,36
AT2G28440,AT2G28440,3
AT2G28450,AT2G28450,8
AT2G28460,AT2G28460,0.3
AT2G28470,BGAL8,18
AT2G28480,AT2G28480,7
AT2G28490,AT2G28490,1683
AT2G28500,LBD11,2
AT2G28510,DOF2.1,4
AT2G28520,VHA-A1,11
AT2G28540,AT2G28540,10
AT2G28550,RAP2.7,0.6
AT2G28560,ATRAD51B,0.3
AT2G28570,AT2G28570,3
AT2G28580,AT2G28580,
AT2G28590,PBL6,2
AT2G28600,AT2G28600,13
AT2G28605,PPD2,8
AT2G28610,WOX3,0.8
AT2G28620,AT2G28620,1
AT2G28625,AT2G28625,0.1
AT2G28630,KCS12,15
AT2G28640,ATEXO70H5,
AT2G28650,ATEXO70H8,44
AT2G28660,AT2G28660,2
AT2G28670,AT2G28670,0.6
AT2G28671,AT2G28671,
AT2G28680,AT2G28680,0.7
AT2G28690,AT2G28690,0.2
AT2G28700,AGL46,0.2
AT2G28710,AT2G28710,6
AT2G28720,AT2G28720,95
AT2G28740,HIS4,30
AT2G28755,AT2G28755,0.1
AT2G28760,UXS6,2
AT2G28780,AT2G28780,2
AT2G28790,AT2G28790,27
AT2G28800,ALB3,55
AT2G28810,DOF2.2,7
AT2G28815,AT2G28815,1
AT2G28830,PUB12,2
AT2G28840,XBAT31,59
AT2G28850,CYP710A3,
AT2G28860,CYP710A4,
AT2G28870,SMR10,2
AT2G28880,ADCS,2
AT2G28890,PLL4,8
AT2G28900,OEP161,83
AT2G28910,CXIP4,248
AT2G28920,AT2G28920,0.2
AT2G28930,APK1B,11
AT2G28940,AT2G28940,8
AT2G28950,EXPA6,2
AT2G28960,AT2G28960,
AT2G28970,AT2G28970,
AT2G28990,AT2G28990,0.4
AT2G29020,AT2G29020,36
AT2G29040,AT2G29040,
AT2G29045,LCR62,179
AT2G29050,RBL1,7
AT2G29060,SCL33,1
AT2G29065,SCL34,5
AT2G29070,AT2G29070,5
AT2G29080,FTSH3,31
AT2G29090,CYP707A2,12
AT2G29100,ATGLR2.9,
AT2G29110,ATGLR2.8,
AT2G29120,GLR2.7,0.3
AT2G29125,RTFL2,0.5
AT2G29130,LAC2,1
AT2G29140,APUM3,28
AT2G29150,AT2G29150,0.1
AT2G29170,AT2G29170,0.1
AT2G29180,AT2G29180,12
AT2G29190,APUM2,11
AT2G29200,APUM1,7
AT2G29210,AT2G29210,22
AT2G29260,AT2G29260,0.6
AT2G29290,AT2G29290,0.6
AT2G29300,AT2G29300,54
AT2G29310,AT2G29310,2
AT2G29320,AT2G29320,6
AT2G29330,TRI,0.2
AT2G29340,AT2G29340,14
AT2G29350,SAG13,214
AT2G29360,SDR,17
AT2G29370,AT2G29370,7
AT2G29380,HAI3,7
AT2G29390,SMO2-1,11
AT2G29400,TOPP1,48
AT2G29410,MTPB,0.9
AT2G29420,GSTU7,9
AT2G29440,GSTU6,1
AT2G29450,GSTU5,342
AT2G29452,AT2G29452,0.6
AT2G29460,GSTU4,59
AT2G29470,GSTU3,14
AT2G29480,GSTU2,0.1
AT2G29490,GSTU1,16
AT2G29500,HSP17.6B,17
AT2G29510,AT2G29510,13
AT2G29525,IPCS3,7
AT2G29530,TIM10,21
AT2G29540,ATRPC14,4
AT2G29550,TUBB7,33
AT2G29560,ENO3,12
AT2G29570,PCNA2,4
AT2G29580,AT2G29580,6
AT2G29590,AT2G29590,22
AT2G29620,AT2G29620,0.7
AT2G29630,THIC,101
AT2G29640,JOSL,8
AT2G29650,ANTR1,16
AT2G29660,AT2G29660,6
AT2G29670,AT2G29670,10
AT2G29680,CDC6,0.1
AT2G29690,ASA2,7
AT2G29700,PH1,56
AT2G29710,UGT71D2,0.3
AT2G29720,CTF2B,4
AT2G29730,UGT71D1,2
AT2G29735,AT2G29735,
AT2G29740,UGT71C2,0.1
AT2G29750,UGT71C1,0.1
AT2G29760,PCMP-H33,1
AT2G29840,AT2G29840,
AT2G29850,AT2G29850,
AT2G29870,AT2G29870,0.1
AT2G29880,AT2G29880,0.1
AT2G29890,VLN1,2
AT2G29900,PS2,10
AT2G29910,AT2G29910,7
AT2G29930,AT2G29930,0.1
AT2G29940,ABCG31,24
AT2G29950,EFL1,0.2
AT2G29960,CYP19-4,38
AT2G29970,SMXL7,11
AT2G29980,FAD3,430
AT2G29990,NDA2,20
AT2G29995,PSY3,9
AT2G30000,AT2G30000,9
AT2G30010,TBL45,5
AT2G30020,AT2G30020,13
AT2G30040,MAPKKK14,17
AT2G30050,SEC13B,28
AT2G30060,RANBP1B,47
AT2G30070,POT1,13
AT2G30080,ZIP6,11
AT2G30090,AT2G30090,
AT2G30100,AT2G30100,18
AT2G30105,AT2G30105,20
AT2G30110,UBA1,42
AT2G30115,AT2G30115,0.1
AT2G30120,AT2G30120,8
AT2G30130,LBD12,1
AT2G30140,UGT87A2,25
AT2G30150,AT2G30150,0.6
AT2G30160,AT2G30160,6
AT2G30170,AT2G30170,7
AT2G30200,AT2G30200,35
AT2G30210,LAC3,2
AT2G30220,AT2G30220,
AT2G30230,AT2G30230,10
AT2G30250,WRKY25,14
AT2G30260,U2B'',26
AT2G30270,AT2G30270,14
AT2G30280,RDM4,10
AT2G30290,VSR2,
AT2G30300,AT2G30300,6
AT2G30310,AT2G30310,1
AT2G30320,AT2G30320,5
AT2G30330,BLOS1,13
AT2G30340,LBD13,5
AT2G30350,AT2G30350,12
AT2G30362,AT2G30362,
AT2G30370,CHAL,0.9
AT2G30380,AT2G30380,0.3
AT2G30390,FC2,16
AT2G30395,OFP17,0.1
AT2G30400,OFP2,0.5
AT2G30410,TFCA,29
AT2G30420,ETC2,
AT2G30424,TCL2,0.1
AT2G30432,TCL1,0.1
AT2G30440,TPP1,49
AT2G30460,UXT2,5
AT2G30470,VAL1,21
AT2G30480,AT2G30480,2
AT2G30490,CYP73A5,44
AT2G30500,NET4B,33
AT2G30505,AT2G30505,3
AT2G30520,RPT2,6
AT2G30530,AT2G30530,26
AT2G30540,GRXS9,6
AT2G30550,AT2G30550,17
AT2G30560,AT2G30560,0.1
AT2G30570,PSBW,309
AT2G30575,GAUT5,4
AT2G30580,DRIP2,16
AT2G30590,WRKY21,19
AT2G30600,AT2G30600,26
AT2G30615,AT2G30615,
AT2G30620,AT2G30620,115
AT2G30630,AT2G30630,0.1
AT2G30650,AT2G30650,
AT2G30660,AT2G30660,0.1
AT2G30680,AT2G30680,4
AT2G30690,MYOB4,0.1
AT2G30695,AT2G30695,5
AT2G30700,AT2G30700,18
AT2G30710,AT2G30710,14
AT2G30720,AT2G30720,15
AT2G30730,AT2G30730,0.1
AT2G30740,PTI12,7
AT2G30750,CYP71A12,6
AT2G30760,AT2G30760,2
AT2G30766,AT2G30766,2
AT2G30770,CYP71A13,0.6
AT2G30780,AT2G30780,8
AT2G30790,PSBP2,5
AT2G30800,HVT1,10
AT2G30810,GASA12,0.2
AT2G30820,AT2G30820,0.2
AT2G30830,AT2G30830,1
AT2G30840,AT2G30840,3
AT2G30860,GSTF9,324
AT2G30870,GSTF10,98
AT2G30880,AT2G30880,12
AT2G30890,AT2G30890,0.8
AT2G30900,TBL43,
AT2G30910,ARPC1A,4
AT2G30920,COQ3,14
AT2G30930,AT2G30930,15
AT2G30933,AT2G30933,0.3
AT2G30942,AT2G30942,3
AT2G30945,AT2G30945,0.6
AT2G30950,VAR2,142
AT2G30960,AT2G30960,3
AT2G30970,ASP1,34
AT2G30980,ASK6,35
AT2G30984,AT2G30984,
AT2G30990,AT2G30990,4
AT2G31010,AT2G31010,4
AT2G31020,ORP1A,2
AT2G31040,CGL160,36
AT2G31050,AT2G31050,
AT2G31060,AT2G31060,9
AT2G31070,TCP10,7
AT2G31083,CLE5,0.3
AT2G31085,CLE6,
AT2G31090,AT2G31090,55
AT2G31100,AT2G31100,0.1
AT2G31110,TBL40,3
AT2G31130,AT2G31130,13
AT2G31140,AT2G31140,20
AT2G31141,AT2G31141,11
AT2G31150,AT2G31150,8
AT2G31160,LSH3,0.9
AT2G31170,SYCO,5
AT2G31180,MYB14,3
AT2G31190,RUS2,9
AT2G31200,ADF6,100
AT2G31210,BHLH91,0.1
AT2G31220,BHLH10,0.4
AT2G31230,ERF15,0.3
AT2G31240,AT2G31240,9
AT2G31250,HEMA3,0.1
AT2G31260,ATG9,18
AT2G31270,CDT1A,0.4
AT2G31280,CPUORF7,10
AT2G31290,AT2G31290,3
AT2G31300,ARPC1B,3
AT2G31305,INH3,22
AT2G31320,PARP1,4
AT2G31340,emb1381,2
AT2G31350,GLX2-5,58
AT2G31360,ADS2,70
AT2G31370,POSF21,12
AT2G31380,BBX25,3
AT2G31390,AT2G31390,37
AT2G31400,GUN1,32
AT2G31410,AT2G31410,46
AT2G31420,AT2G31420,0.8
AT2G31425,AT2G31425,0.2
AT2G31430,PMEI5,
AT2G31440,AT2G31440,9
AT2G31450,NTH1,9
AT2G31470,DOR,0.2
AT2G31480,AT2G31480,0.1
AT2G31490,AT2G31490,92
AT2G31500,CPK24,0.1
AT2G31510,ARI7,52
AT2G31530,SCY2,8
AT2G31540,AT2G31540,
AT2G31550,AT2G31550,
AT2G31560,AT2G31560,76
AT2G31570,GPX2,155
AT2G31580,THG1,4
AT2G31585,AT2G31585,43
AT2G31590,AT2G31590,0.3
AT2G31600,AT2G31600,5
AT2G31610,RPS3A,154
AT2G31620,CRRSP10,
AT2G31650,ATX1,2
AT2G31660,SAD2,11
AT2G31670,UP3,41
AT2G31680,RABA5D,20
AT2G31710,AT2G31710,9
AT2G31720,ARF70,
AT2G31725,AT2G31725,6
AT2G31730,BHLH154,7
AT2G31740,AT2G31740,9
AT2G31751,AT2G31751,1
AT2G31760,ARI10,
AT2G31770,ARI9,
AT2G31780,ATARI11,
AT2G31790,UGT74C1,12
AT2G31800,AT2G31800,44
AT2G31810,AT2G31810,36
AT2G31820,AT2G31820,18
AT2G31830,AT2G31830,0.3
AT2G31840,MRL7L,11
AT2G31850,AT2G31850,
AT2G31865,PARG2,3
AT2G31870,PARG1,5
AT2G31880,SOBIR1,20
AT2G31890,RAP,4
AT2G31900,XIF,0.6
AT2G31902,AT2G31902,0.2
AT2G31910,CHX21,0.1
AT2G31920,AT2G31920,0.1
AT2G31930,AT2G31930,2
AT2G31940,AT2G31940,3
AT2G31945,AT2G31945,69
AT2G31953,LCR76,0.1
AT2G31955,CNX2,24
AT2G31957,LCR75,
AT2G31960,CALS2,20
AT2G31970,RAD50,8
AT2G31980,CYS2,139
AT2G31981,AT2G31981,
AT2G31985,OBAP1B,53
AT2G31990,AT2G31990,18
AT2G32000,AT2G32000,14
AT2G32010,IP5P7,7
AT2G32020,AT2G32020,0.4
AT2G32030,AT2G32030,5
AT2G32040,AT2G32040,13
AT2G32050,AT2G32050,1
AT2G32060,RPS12C,85
AT2G32070,CAF1-7,40
AT2G32080,PURA1,37
AT2G32090,AT2G32090,54
AT2G32100,OFP16,0.2
AT2G32120,HSP70-8,31
AT2G32130,AT2G32130,2
AT2G32140,AT2G32140,7
AT2G32150,AT2G32150,90
AT2G32160,AT2G32160,15
AT2G32170,AT2G32170,17
AT2G32179,AT2G32179,0.5
AT2G32190,AT2G32190,81
AT2G32200,AT2G32200,2
AT2G32210,AT2G32210,20
AT2G32220,RPL27A,24
AT2G32230,PRORP1,9
AT2G32235,AT2G32235,1
AT2G32240,AT2G32240,44
AT2G32250,FRS2,6
AT2G32260,CCT1,30
AT2G32270,ZIP3,
AT2G32275,AT2G32275,
AT2G32280,AT2G32280,1
AT2G32290,BAM6,2
AT2G32295,AT2G32295,5
AT2G32300,UCC1,
AT2G32315,AT2G32315,
AT2G32320,THG2,16
AT2G32340,AT2G32340,6
AT2G32350,AT2G32350,
AT2G32360,AT2G32360,
AT2G32370,HDG3,2
AT2G32380,AT2G32380,3
AT2G32390,GLR3.5,1
AT2G32400,GLR3.7,2
AT2G32410,AXL1,4
AT2G32415,RRP6L3,6
AT2G32430,B3GALT3,2
AT2G32440,KAO2,10
AT2G32450,AT2G32450,7
AT2G32460,MYB101,3
AT2G32480,ARASP,21
AT2G32487,AT2G32487,45
AT2G32500,AT2G32500,8
AT2G32510,MAPKKK17,15
AT2G32520,AT2G32520,28
AT2G32530,CSLB3,47
AT2G32540,CSLB4,5
AT2G32550,AT2G32550,2
AT2G32560,AT2G32560,9
AT2G32580,AT2G32580,34
AT2G32590,CAPH,0.3
AT2G32600,AT2G32600,16
